"idp";"fep";"sexo";"edad";"nacionalidad";"cpro";"grurba";"compra1";"compra2";"compra3";"compra4";"compra5";"donde1";"donde2";"donde3";"donde4";"donde5";"como";"alides1";"alides2";"alides3";"alides4";"alides5";"alides6";"respalim";"acaract1";"acaract2";"acaract3";"acaract4";"acaract5";"acaract6";"acaract7";"fresco";"higiene1";"higiene2";"higiene3";"higiene4";"higiene5";"higiene6";"higiene7";"pimport1";"pimport2";"pimport3";"pimport4";"pimport5";"pimport6";"resphig";"rnueva";"rcaract1";"rcaract2";"rcaract3";"rcaract4";"rcaract5";"rcaract6";"rcaract7";"rdes";"rnousa";"resprop";"medida1";"medida2";"medida3";"medida4";"medida5";"medida6";"medida7";"medida8";"noreduce1";"noreduce2";"noreduce3";"noreduce4";"noreduce5";"co2";"realiza";"vdispo1";"vdispo2";"vdispo3";"vdispo4";"vdispo5";"aguso1";"aguso2";"aguso3";"aguso4";"mtrans1";"mtrans2";"mtrans3";"mtrans4";"mtrans5";"mtrans6";"mtrans7";"mtrans8";"mmotiv1";"mmotiv2";"mmotiv3";"mmotiv4";"mmotiv5";"mmotiv6";"mmotiv7";"mmotiv8";"actitud";"mambient";"afecta";"actdigi";"nososte1";"nososte2";"nososte3";"nososte4";"nososte5";"nososte6";"nososte7";"confia";"propos1";"propos2";"propos3";"propos4";"propos5";"propos6";"propos7";"propos8";"nperson";"marco";"tipoh";"cest";"sactual";"ttrabajo";"cno";"ing"
1014;1078,57787742939;"6";"31";"1";"04";"1";"3";"1";"1";"2";"1";"1";"1";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"6";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"99";"99";"2";"2";"1";"3";"2";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"8";"1";"2";"2";"1";"2";"2";"2";"2";"3";"2";"1";"2";"1";"2";"2";"2";"2";"4";"2";"4";"6";"2";"3";"4";"5"
4836;997,87739191764;"6";"35";"1";"04";"1";"3";"1";"1";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"2";"2";"2";"1";"2";"1";"3";"1";"1";"2";"2";"2";"1";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"1";"5";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"6";"2";"3";"3";"5"
3912;2471,24840039428;"1";"35";"2";"04";"1";"2";"1";"1";"1";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"2";"4";"4";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"1";"1";"9";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"3";"2";"4";"7";"1";"3";"2";"7"
298;1496,39431740033;"1";"72";"1";"04";"1";"3";"1";"1";"3";"2";"2";"1";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"1";"5";"1";"1";"1";"2";"2";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"99";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"3";"2";"1";"2";"2";"2";"2";"2";"4";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"3";"7";"8";"-9";"-9";"5"
1835;1301,73050653336;"1";"39";"1";"04";"1";"3";"1";"3";"2";"3";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"1";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"1";"2";"2";"1";"5";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"1";"1";"2";"1";"1";"4";"4";"1";"1";"1";"2";"2";"2";"2";"1";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"1";"10";"3";"2";"1";"2";"2";"2";"2";"2";"3";"1";"1";"1";"2";"2";"2";"2";"2";"8";"8";"4";"1";"3";"3";"1";"98"
258;1367,76797864188;"1";"29";"1";"04";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"4";"4";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"3";"4";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"7";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"1";"1";"1";"2";"2";"4";"4";"4";"5";"1";"3";"3";"7"
79;1264,79554045744;"1";"48";"1";"04";"1";"2";"1";"1";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"1";"5";"2";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"1";"1";"1";"1";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"8";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"1";"2";"2";"2";"4";"2";"4";"6";"3";"1";"1";"6"
3254;1009,97251342526;"1";"61";"1";"04";"1";"3";"1";"3";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"1";"2";"1";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"1";"3";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"3";"1";"8";"2";"2";"1";"2";"2";"2";"1";"2";"3";"1";"1";"2";"2";"2";"2";"2";"2";"4";"4";"4";"3";"1";"3";"4";"5"
2744;1295,22711438573;"1";"16";"1";"04";"1";"2";"1";"2";"3";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"4";"4";"2";"2";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"2";"4";"1";"1";"2";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"1";"2";"6";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"3";"3";"4";"2";"7";"-9";"-9";"3"
4403;1009,97251342526;"1";"60";"1";"04";"1";"3";"1";"1";"3";"3";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"5";"2";"2";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"4";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"1";"5";"99";"2";"2";"2";"2";"1";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"3";"1";"6";"-9";"5";"2"
902;1014,3927355946;"6";"53";"1";"04";"1";"3";"1";"1";"2";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"1";"2";"1";"4";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"1";"4";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"5";"99";"2";"1";"1";"2";"2";"2";"2";"4";"1";"2";"2";"2";"2";"1";"2";"2";"3";"3";"4";"7";"3";"3";"2";"7"
3808;1204,37713216651;"6";"55";"1";"04";"1";"3";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"3";"1";"1";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"3";"2";"1";"1";"2";"2";"1";"2";"1";"3";"1";"1";"2";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"2";"1";"5";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"3";"2";"3";"1";"3";"4";"6"
561;1014,3927355946;"6";"51";"1";"04";"1";"2";"1";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"1";"4";"1";"1";"1";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"2";"6";"2";"2";"2";"2";"2";"2";"2";"1";"3";"2";"2";"2";"2";"2";"2";"2";"1";"4";"2";"4";"7";"1";"3";"2";"5"
3385;1301,73050653336;"1";"36";"1";"04";"1";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"4";"4";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"1";"2";"2";"1";"2";"1";"1";"2";"3";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"3";"5";"1";"1";"2";"7"
4232;1128,75663976283;"6";"29";"1";"04";"1";"2";"2";"1";"2";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"8";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"6";"3";"4";"2";"1";"3";"9";"5"
1169;1009,97251342526;"1";"62";"1";"04";"1";"3";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"4";"1";"2";"2";"1";"1";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"1";"2";"1";"1";"2";"2";"1";"4";"4";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"6";"2";"2";"1";"1";"2";"2";"2";"2";"3";"2";"1";"2";"1";"2";"2";"2";"2";"3";"3";"4";"7";"8";"-9";"-9";"7"
959;1056,16913135907;"1";"42";"1";"04";"1";"3";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"1";"5";"1";"2";"1";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"7";"2";"2";"1";"1";"2";"2";"1";"2";"3";"1";"1";"1";"2";"2";"2";"2";"2";"3";"2";"4";"6";"1";"3";"1";"6"
2171;1204,37713216651;"6";"55";"1";"04";"1";"3";"1";"2";"3";"3";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"4";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"2";"4";"4";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"10";"1";"2";"2";"1";"2";"2";"2";"2";"3";"1";"2";"2";"2";"1";"1";"2";"2";"3";"3";"4";"3";"2";"3";"4";"5"
1258;1014,3927355946;"6";"52";"1";"04";"1";"3";"1";"1";"2";"1";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"2";"7";"99";"2";"1";"2";"2";"2";"1";"2";"3";"1";"1";"2";"2";"2";"1";"2";"2";"3";"2";"4";"7";"4";"1";"2";"7"
608;997,87739191764;"6";"35";"1";"04";"1";"2";"1";"2";"3";"2";"2";"1";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"2";"4";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"7";"2";"2";"1";"2";"2";"2";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"4";"2";"2";"3";"5";"5"
4591;1367,76797864188;"1";"29";"1";"04";"1";"3";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"4";"5";"1";"2";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"4";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"1";"1";"2";"2";"2";"3";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"5";"6";"-9";"-1";"2"
4630;1056,16913135907;"1";"41";"1";"04";"1";"2";"1";"1";"2";"1";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"5";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"2";"3";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"1";"3";"1";"2";"2";"2";"2";"1";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"1";"4";"2";"4";"5";"1";"3";"3";"5"
2851;1056,16913135907;"1";"43";"1";"04";"1";"3";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"2";"4";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"3";"1";"5";"1";"2";"1";"2";"2";"2";"2";"2";"4";"1";"1";"2";"1";"2";"2";"2";"2";"3";"1";"2";"5";"1";"3";"1";"7"
3369;997,87739191764;"6";"37";"1";"04";"1";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"3";"2";"2";"2";"1";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"3";"5";"1";"1";"2";"2";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"3";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"10";"99";"2";"1";"2";"2";"1";"1";"2";"3";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"3";"7";"1";"3";"2";"6"
1155;1135,14292856149;"6";"48";"1";"04";"1";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"4";"1";"2";"2";"1";"2";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"1";"3";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"8";"2";"2";"2";"1";"1";"2";"1";"2";"3";"1";"2";"1";"1";"2";"2";"2";"2";"4";"2";"4";"7";"1";"3";"2";"5"
2902;1033,508414441;"1";"68";"1";"04";"1";"3";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"3";"1";"2";"1";"1";"2";"1";"4";"3";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"1";"2";"1";"2";"1";"2";"2";"1";"1";"2";"3";"2";"2";"2";"1";"1";"1";"2";"2";"1";"1";"1";"6";"8";"-9";"-9";"5"
4665;2343,88067181424;"1";"52";"2";"04";"1";"3";"1";"2";"3";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"3";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"2";"1";"2";"2";"1";"4";"3";"4";"1";"1";"2";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"1";"6";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"3";"3";"6";"-9";"7";"2"
1546;1217,54507192739;"6";"65";"1";"04";"1";"3";"2";"1";"2";"3";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"1";"1";"2";"2";"1";"1";"1";"4";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"6";"2";"2";"2";"2";"2";"2";"2";"1";"3";"1";"2";"1";"2";"2";"1";"2";"2";"4";"4";"4";"7";"8";"-9";"-9";"5"
951;1519,057159036;"6";"76";"1";"04";"1";"3";"1";"1";"2";"3";"2";"1";"1";"2";"2";"1";"2";"1";"2";"1";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"1";"2";"1";"2";"1";"2";"2";"2";"2";"4";"1";"2";"1";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"3";"1";"1";"1";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"2";"1";"3";"2";"2";"1";"2";"2";"1";"2";"2";"3";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"8";"-9";"-9";"4"
3990;1519,057159036;"6";"74";"1";"04";"1";"1";"2";"1";"2";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"1";"4";"1";"1";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"99";"2";"1";"3";"3";"1";"2";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"1";"7";"1";"2";"2";"1";"2";"1";"1";"2";"3";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"8";"-9";"-9";"4"
2296;2665,91221126125;"1";"72";"3";"04";"1";"2";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"5";"2";"1";"1";"1";"1";"2";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"3";"2";"1";"1";"2";"2";"2";"4";"4";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"3";"2";"4";"3";"2";"2";"1";"2";"2";"2";"2";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"7";"8";"-9";"-9";"98"
1389;1186,19636697561;"1";"59";"1";"04";"1";"2";"1";"2";"3";"1";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"5";"2";"2";"2";"1";"2";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"3";"1";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"1";"2";"2";"2";"2";"2";"3";"3";"4";"2";"1";"3";"7";"4"
2713;1128,75663976283;"6";"29";"1";"04";"1";"3";"1";"1";"2";"1";"1";"2";"1";"2";"2";"1";"1";"2";"2";"1";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"1";"1";"3";"3";"3";"3";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"7";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"6";"1";"3";"2";"4"
